Distance to edge[mm];ERF values;PSF values;
-0,0515121;0,262259;0,8755;
-0,0513585;0,265109;0,878956;
-0,0512049;0,268431;0,882233;
-0,0510513;0,271581;0,885292;
-0,0508977;0,274667;0,887703;
-0,0507441;0,277113;0,889344;
-0,0505906;0,278756;0,890188;
-0,050437;0,281979;0,891706;
-0,0502834;0,286092;0,893489;
-0,0501298;0,287967;0,895191;
-0,0499762;0,291219;0,896022;
-0,0498226;0,294596;0,897053;
-0,049669;0,296848;0,898141;
-0,0495154;0,298809;0,898504;
-0,0493618;0,301757;0,897392;
-0,0492082;0,304457;0,896582;
-0,0490546;0,305071;0,894472;
-0,048901;0,30655;0,892273;
-0,0487474;0,309385;0,8897;
-0,0485938;0,311857;0,886782;
-0,0484402;0,312959;0,883135;
-0,0482866;0,315389;0,87892;
-0,048133;0,316313;0,874565;
-0,0479794;0,318128;0,870569;
-0,0478258;0,319886;0,867384;
-0,0476722;0,322954;0,864324;
-0,0475186;0,325287;0,862304;
-0,047365;0,328159;0,86129;
-0,0472114;0,330297;0,860812;
-0,0470579;0,332298;0,860583;
-0,0469043;0,335763;0,861483;
-0,0467507;0,338194;0,863159;
-0,0465971;0,342281;0,865796;
-0,0464435;0,344845;0,869349;
-0,0462899;0,347573;0,873913;
-0,0461363;0,349814;0,878119;
-0,0459827;0,353021;0,883145;
-0,0458291;0,357461;0,888509;
-0,0456755;0,360587;0,894617;
-0,0455219;0,363202;0,900438;
-0,0453683;0,366436;0,907134;
-0,0452147;0,36948;0,913567;
-0,0450611;0,372102;0,920322;
-0,0449075;0,374049;0,927041;
-0,0447539;0,375988;0,933876;
-0,0446003;0,379289;0,940803;
-0,0444467;0,380743;0,948582;
-0,0442931;0,381925;0,956086;
-0,0441395;0,383889;0,962627;
-0,0439859;0,38582;0,969015;
-0,0438323;0,38684;0,973975;
-0,0436787;0,389164;0,978065;
-0,0435252;0,391351;0,981039;
-0,0433716;0,393932;0,984596;
-0,043218;0,3961;0,987723;
-0,0430644;0,400616;0,990163;
-0,0429108;0,403256;0,993096;
-0,0427572;0,406943;0,995243;
-0,0426036;0,409964;0,99678;
-0,04245;0,412557;0,997406;
-0,0422964;0,416516;0,998672;
-0,0421428;0,419899;1;
-0,0419892;0,424988;0,999811;
-0,0418356;0,427048;0,999476;
-0,041682;0,43051;0,998837;
-0,0415284;0,434525;0,99705;
-0,0413748;0,437099;0,994803;
-0,0412212;0,440659;0,992964;
-0,0410676;0,442275;0,991064;
-0,040914;0,444746;0,989287;
-0,0407604;0,447978;0,98736;
-0,0406068;0,450486;0,986421;
-0,0404532;0,453053;0,984986;
-0,0402996;0,455843;0,984039;
-0,0401461;0,459062;0,983392;
-0,0399925;0,461848;0,98315;
-0,0398389;0,464351;0,983045;
-0,0396853;0,466027;0,981785;
-0,0395317;0,470907;0,980494;
-0,0393781;0,473458;0,978509;
-0,0392245;0,477085;0,976326;
-0,0390709;0,479338;0,974152;
-0,0389173;0,481967;0,971778;
-0,0387637;0,484212;0,969359;
-0,0386101;0,486961;0,967831;
-0,0384565;0,489525;0,966506;
-0,0383029;0,491908;0,964861;
-0,0381493;0,493911;0,963552;
-0,0379957;0,49687;0,961405;
-0,0378421;0,50014;0,959716;
-0,0376885;0,502308;0,958829;
-0,0375349;0,505807;0,959021;
-0,0373813;0,507301;0,959029;
-0,0372277;0,508851;0,960529;
-0,0370741;0,510661;0,96137;
-0,0369205;0,512999;0,962322;
-0,0367669;0,516478;0,963082;
-0,0366134;0,518431;0,96333;
-0,0364598;0,521023;0,964176;
-0,0363062;0,522997;0,966089;
-0,0361526;0,524377;0,968129;
-0,035999;0,529691;0,970239;
-0,0358454;0,532887;0,971213;
-0,0356918;0,536695;0,973012;
-0,0355382;0,540599;0,97424;
-0,0353846;0,54456;0,974239;
-0,035231;0,546923;0,9736;
-0,0350774;0,55073;0,972598;
-0,0349238;0,554774;0,97206;
-0,0347702;0,557847;0,971357;
-0,0346166;0,560373;0,970521;
-0,034463;0,563028;0,969565;
-0,0343094;0,56572;0,968121;
-0,0341558;0,568464;0,966675;
-0,0340022;0,571595;0,964797;
-0,0338486;0,574088;0,963547;
-0,033695;0,576754;0,961743;
-0,0335414;0,578908;0,960463;
-0,0333878;0,582368;0,957909;
-0,0332342;0,584458;0,954201;
-0,0330807;0,586139;0,950137;
-0,0329271;0,588278;0,945954;
-0,0327735;0,59085;0,941457;
-0,0326199;0,592164;0,937907;
-0,0324663;0,592672;0,933562;
-0,0323127;0,5956;0,928298;
-0,0321591;0,598263;0,922164;
-0,0320055;0,60208;0,916337;
-0,0318519;0,604509;0,911187;
-0,0316983;0,607732;0,905918;
-0,0315447;0,609537;0,901626;
-0,0313911;0,613359;0,897444;
-0,0312375;0,614713;0,89356;
-0,0310839;0,619587;0,890667;
-0,0309303;0,621171;0,888837;
-0,0307767;0,624941;0,885884;
-0,0306231;0,628246;0,883453;
-0,0304695;0,630723;0,881967;
-0,0303159;0,632983;0,88191;
-0,0301623;0,634959;0,883082;
-0,0300087;0,637357;0,884974;
-0,0298551;0,639285;0,88605;
-0,0297015;0,641387;0,887541;
-0,029548;0,643898;0,889044;
-0,0293944;0,646544;0,891495;
-0,0292408;0,649822;0,894356;
-0,0290872;0,651682;0,897261;
-0,0289336;0,65436;0,900467;
-0,02878;0,657203;0,903365;
-0,0286264;0,659199;0,906783;
-0,0284728;0,661841;0,90959;
-0,0283192;0,665035;0,912482;
-0,0281656;0,667431;0,914629;
-0,028012;0,669898;0,915845;
-0,0278584;0,671217;0,91576;
-0,0277048;0,674352;0,915668;
-0,0275512;0,677123;0,915146;
-0,0273976;0,678927;0,91359;
-0,027244;0,682765;0,911407;
-0,0270904;0,684442;0,908862;
-0,0269368;0,687055;0,905578;
-0,0267832;0,689611;0,900906;
-0,0266296;0,690817;0,895924;
-0,026476;0,693796;0,89093;
-0,0263224;0,697297;0,887665;
-0,0261688;0,701209;0,883762;
-0,0260153;0,704237;0,878969;
-0,0258617;0,705823;0,873871;
-0,0257081;0,707933;0,869377;
-0,0255545;0,709579;0,864756;
-0,0254009;0,710814;0,859514;
-0,0252473;0,713803;0,853219;
-0,0250937;0,716126;0,846577;
-0,0249401;0,718311;0,838065;
-0,0247865;0,723265;0,829525;
-0,0246329;0,725095;0,819622;
-0,0244793;0,727901;0,809811;
-0,0243257;0,729511;0,799448;
-0,0241721;0,732071;0,787615;
-0,0240185;0,736371;0,775656;
-0,0238649;0,73889;0,7636;
-0,0237113;0,741659;0,751855;
-0,0235577;0,744253;0,740075;
-0,0234041;0,745149;0,728154;
-0,0232505;0,746157;0,716094;
-0,0230969;0,749068;0,703615;
-0,0229433;0,750028;0,692922;
-0,0227897;0,751023;0,682745;
-0,0226361;0,751383;0,673453;
-0,0224826;0,753558;0,665028;
-0,022329;0,754577;0,65624;
-0,0221754;0,756516;0,647214;
-0,0220218;0,758614;0,638766;
-0,0218682;0,760758;0,6318;
-0,0217146;0,761675;0,625616;
-0,021561;0,762779;0,620099;
-0,0214074;0,765193;0,615437;
-0,0212538;0,76562;0,611938;
-0,0211002;0,766814;0,609066;
-0,0209466;0,769043;0,607817;
-0,020793;0,771979;0,606311;
-0,0206394;0,773167;0,606402;
-0,0204858;0,775347;0,606643;
-0,0203322;0,77637;0,607863;
-0,0201786;0,778279;0,609514;
-0,020025;0,780913;0,611897;
-0,0198714;0,781517;0,615015;
-0,0197178;0,782016;0,618605;
-0,0195642;0,782458;0,623616;
-0,0194106;0,785025;0,629298;
-0,019257;0,786212;0,636964;
-0,0191034;0,789075;0,644621;
-0,0189499;0,790482;0,652706;
-0,0187963;0,792688;0,660685;
-0,0186427;0,794578;0,667688;
-0,0184891;0,794721;0,675784;
-0,0183355;0,796366;0,683102;
-0,0181819;0,799692;0,690446;
-0,0180283;0,801866;0,697653;
-0,0178747;0,803759;0,703449;
-0,0177211;0,805752;0,708876;
-0,0175675;0,808291;0,713256;
-0,0174139;0,810816;0,716596;
-0,0172603;0,813395;0,719957;
-0,0171067;0,815801;0,723292;
-0,0169531;0,816695;0,726089;
-0,0167995;0,818439;0,728562;
-0,0166459;0,81943;0,729998;
-0,0164923;0,821273;0,730791;
-0,0163387;0,824305;0,729897;
-0,0161851;0,826751;0,729384;
-0,0160315;0,828969;0,727359;
-0,0158779;0,829892;0,724097;
-0,0157243;0,833066;0,72003;
-0,0155707;0,834757;0,714579;
-0,0154172;0,836445;0,708021;
-0,0152636;0,838762;0,700204;
-0,01511;0,839628;0,691961;
-0,0149564;0,841146;0,684163;
-0,0148028;0,844379;0,675211;
-0,0146492;0,845213;0,665888;
-0,0144956;0,849561;0,656637;
-0,014342;0,851325;0,647473;
-0,0141884;0,853069;0,638202;
-0,0140348;0,853542;0,628124;
-0,0138812;0,854379;0,617878;
-0,0137276;0,856939;0,608179;
-0,013574;0,85774;0,599464;
-0,0134204;0,859982;0,591583;
-0,0132668;0,861005;0,583535;
-0,0131132;0,862845;0,575846;
-0,0129596;0,864679;0,567967;
-0,012806;0,867423;0,560565;
-0,0126524;0,868232;0,553347;
-0,0124988;0,868921;0,546688;
-0,0123452;0,870942;0,54145;
-0,0121916;0,873093;0,536205;
-0,012038;0,87446;0,530342;
-0,0118845;0,875312;0,524637;
-0,0117309;0,87603;0,519073;
-0,0115773;0,877028;0,513837;
-0,0114237;0,877824;0,508533;
-0,0112701;0,878725;0,503361;
-0,0111165;0,879575;0,498317;
-0,0109629;0,878844;0,493867;
-0,0108093;0,879427;0,489835;
-0,0106557;0,881005;0,485166;
-0,0105021;0,883005;0,481077;
-0,0103485;0,884785;0,477907;
-0,0101949;0,884956;0,474896;
-0,0100413;0,88671;0,472086;
-0,00988771;0,887946;0,469359;
-0,00973411;0,888417;0,467669;
-0,00958052;0,890996;0,466032;
-0,00942692;0,893436;0,464904;
-0,00927333;0,894919;0,463324;
-0,00911973;0,897516;0,462296;
-0,00896614;0,8985;0,4619;
-0,00881254;0,900651;0,461331;
-0,00865894;0,900889;0,460847;
-0,00850535;0,902131;0,460677;
-0,00835175;0,902284;0,459253;
-0,00819816;0,903827;0,456839;
-0,00804456;0,905587;0,45395;
-0,00789097;0,905639;0,451501;
-0,00773737;0,906704;0,448568;
-0,00758378;0,907539;0,445198;
-0,00743018;0,908948;0,442113;
-0,00727658;0,909667;0,438643;
-0,00712299;0,911114;0,435071;
-0,00696939;0,911608;0,431226;
-0,0068158;0,912603;0,42759;
-0,0066622;0,913197;0,424059;
-0,00650861;0,91351;0,421089;
-0,00635501;0,9146;0,418483;
-0,00620141;0,916444;0,415891;
-0,00604782;0,917446;0,412765;
-0,00589422;0,918453;0,409196;
-0,00574063;0,919824;0,405258;
-0,00558703;0,920928;0,401752;
-0,00543344;0,921993;0,39795;
-0,00527984;0,922686;0,394274;
-0,00512625;0,923137;0,390837;
-0,00497265;0,922866;0,386969;
-0,00481905;0,924341;0,383393;
-0,00466546;0,926694;0,380545;
-0,00451186;0,928542;0,377657;
-0,00435827;0,929261;0,374622;
-0,00420467;0,929609;0,371308;
-0,00405108;0,930224;0,368059;
-0,00389748;0,931087;0,364886;
-0,00374388;0,932028;0,362037;
-0,00359029;0,931873;0,359555;
-0,00343669;0,932319;0,356564;
-0,0032831;0,934106;0,354015;
-0,0031295;0,933865;0,351935;
-0,00297591;0,934909;0,350004;
-0,00282231;0,936581;0,347702;
-0,00266871;0,936004;0,346065;
-0,00251512;0,937361;0,345325;
-0,00236152;0,937025;0,345252;
-0,00220793;0,938581;0,345368;
-0,00205433;0,939509;0,345149;
-0,00190074;0,940612;0,34533;
-0,00174714;0,942914;0,34587;
-0,00159355;0,943508;0,346535;
-0,00143995;0,944876;0,348013;
-0,00128635;0,945716;0,349286;
-0,00113276;0,947431;0,350249;
-0,000979163;0,948653;0,350187;
-0,000825567;0,949127;0,349596;
-0,000671972;0,948422;0,348712;
-0,000518376;0,94873;0,347759;
-0,00036478;0,949463;0,3475;
-0,000211185;0,949201;0,346833;
-5,75891e-05;0,949186;0,345173;
9,60066e-05;0,949621;0,34347;
0,000249602;0,950486;0,34201;
0,000403198;0,950457;0,340048;
0,000556794;0,95112;0,337692;
0,000710389;0,951477;0,334847;
0,000863985;0,951589;0,332128;
0,00101758;0,952728;0,32916;
0,00117118;0,954969;0,326614;
0,00132477;0,955793;0,324276;
0,00147837;0,956752;0,321453;
0,00163196;0,957374;0,317832;
0,00178556;0,958306;0,313364;
0,00193915;0,960652;0,308935;
0,00209275;0,961661;0,30459;
0,00224635;0,962894;0,300637;
0,00239994;0,965107;0,296205;
0,00255354;0,966515;0,291936;
0,00270713;0,966503;0,287664;
0,00286073;0,967129;0,282519;
0,00301432;0,966724;0,277817;
0,00316792;0,968434;0,273023;
0,00332151;0,967391;0,267299;
0,00347511;0,96768;0,26236;
0,00362871;0,967148;0,256498;
0,0037823;0,96833;0,251372;
0,0039359;0,968891;0,246419;
0,00408949;0,96796;0,242581;
0,00424309;0,968664;0,239163;
0,00439668;0,968716;0,235336;
0,00455028;0,967917;0,231774;
0,00470388;0,96767;0,228242;
0,00485747;0,968183;0,225297;
0,00501107;0,968947;0,222392;
0,00516466;0,970119;0,219462;
0,00531826;0,97061;0,216786;
0,00547185;0,97127;0,214416;
0,00562545;0,971297;0,212167;
0,00577905;0,972069;0,209589;
0,00593264;0,97284;0,20718;
0,00608624;0,973128;0,204698;
0,00623983;0,972952;0,202159;
0,00639343;0,973285;0,199812;
0,00654702;0,973679;0,197973;
0,00670062;0,974223;0,19709;
0,00685421;0,974321;0,197234;
0,00700781;0,97526;0,197843;
0,00716141;0,976332;0,199614;
0,007315;0,976015;0,201554;
0,0074686;0,975372;0,20366;
0,00762219;0,975262;0,206001;
0,00777579;0,976289;0,208822;
0,00792938;0,976651;0,211326;
0,00808298;0,976744;0,212624;
0,00823658;0,97609;0,213907;
0,00839017;0,976421;0,214667;
0,00854377;0,977153;0,214407;
0,00869736;0,977738;0,212509;
0,00885096;0,978139;0,209919;
0,00900455;0,978914;0,2073;
0,00915815;0,979273;0,204804;
0,00931174;0,980073;0,201547;
0,00946534;0,981036;0,197934;
0,00961894;0,98261;0,194013;
0,00977253;0,983973;0,190015;
0,00992613;0,984334;0,184869;
0,0100797;0,983906;0,179742;
0,0102333;0,98408;0,175837;
0,0103869;0,983894;0,172104;
0,0105405;0,984338;0,169316;
0,0106941;0,984228;0,16695;
0,0108477;0,983697;0,164388;
0,0110013;0,982679;0,161951;
0,0111549;0,981843;0,158997;
0,0113085;0,981151;0,155295;
0,0114621;0,981683;0,151839;
0,0116157;0,981656;0,147419;
0,0117693;0,981831;0,143004;
0,0119229;0,982511;0,138014;
0,0120765;0,983599;0,132335;
0,0122301;0,984503;0,126996;
0,0123837;0,984756;0,121694;
0,0125373;0,985633;0,116566;
0,0126908;0,98534;0,111401;
0,0128444;0,985246;0,106419;
0,012998;0,986322;0,102262;
0,0131516;0,985478;0,0979721;
0,0133052;0,984449;0,0940495;
0,0134588;0,984569;0,0896059;
0,0136124;0,984408;0,0859216;
0,013766;0,984188;0,0831423;
0,0139196;0,984718;0,0808449;
0,0140732;0,984863;0,0791806;
0,0142268;0,984509;0,0792;
0,0143804;0,984426;0,0807981;
0,014534;0,983672;0,0831565;
0,0146876;0,984227;0,0852325;
0,0148412;0,985004;0,0878275;
0,0149948;0,984256;0,0909181;
0,0151484;0,984304;0,0944776;
0,015302;0,983239;0,098411;
0,0154556;0,984398;0,103019;
0,0156092;0,984426;0,107489;
0,0157628;0,985143;0,111901;
0,0159164;0,985691;0,116647;
0,01607;0,985211;0,121268;
0,0162235;0,984629;0,126116;
0,0163771;0,983758;0,131482;
0,0165307;0,982304;0,13718;
0,0166843;0,982452;0,142577;
0,0168379;0,983192;0,147331;
0,0169915;0,982894;0,152067;
0,0171451;0,9832;0,157436;
0,0172987;0,983377;0,16306;
0,0174523;0,982829;0,168375;
0,0176059;0,983744;0,173883;
0,0177595;0,984178;0,179992;
0,0179131;0,98475;0,18604;
0,0180667;0,985536;0,192075;
0,0182203;0,985482;0,197732;
0,0183739;0,986437;0,202787;
0,0185275;0,986891;0,207953;
0,0186811;0,987669;0,212551;
0,0188347;0,988071;0,217091;
0,0189883;0,988092;0,220978;
0,0191419;0,988509;0,223823;
0,0192955;0,987944;0,226448;
0,0194491;0,990039;0,229123;
0,0196027;0,991201;0,230794;
0,0197562;0,991904;0,232029;
0,0199098;0,992017;0,232031;
0,0200634;0,992506;0,230625;
0,020217;0,991791;0,229579;
0,0203706;0,991962;0,227649;
0,0205242;0,992321;0,224814;
0,0206778;0,993729;0,221472;
0,0208314;0,994274;0,217337;
0,020985;0,995039;0,212957;
0,0211386;0,995423;0,208507;
0,0212922;0,996316;0,203692;
0,0214458;0,996281;0,198274;
0,0215994;0,996982;0,192398;
0,021753;0,996665;0,18622;
0,0219066;0,995509;0,178981;
0,0220602;0,995582;0,171423;
0,0222138;0,995941;0,163099;
0,0223674;0,995213;0,154144;
0,022521;0,994911;0,144642;
0,0226746;0,994667;0,136515;
0,0228282;0,995378;0,127885;
0,0229818;0,995791;0,119743;
0,0231354;0,99599;0,11109;
0,0232889;0,996736;0,103498;
0,0234425;0,998445;0,0963761;
0,0235961;0,998399;0,0896216;
0,0237497;0,998251;0,0827845;
0,0239033;0,998751;0,0759724;
0,0240569;0,998585;0,0695013;
0,0242105;0,998209;0,0635257;
0,0243641;0,998002;0,0585998;
0,0245177;0,997229;0,0539807;
0,0246713;0,996411;0,0499012;
0,0248249;0,995845;0,0458388;
0,0249785;0,995819;0,0423794;
0,0251321;0,994921;0,0396937;
0,0252857;0,994702;0,0382238;
0,0254393;0,994447;0,0377933;
0,0255929;0,994525;0,0378326;
0,0257465;0,994122;0,0386603;
0,0259001;0,994937;0,0398957;
0,0260537;0,99535;0,0409287;
0,0262073;0,99363;0,0432647;
0,0263609;0,99397;0,0466537;
0,0265145;0,994212;0,0501749;
0,0266681;0,994813;0,053256;
0,0268216;0,994588;0,0567667;
0,0269752;0,993168;0,0599851;
0,0271288;0,992932;0,0641556;
0,0272824;0,99235;0,0681976;
0,027436;0,993437;0,0722986;
0,0275896;0,992168;0,0768183;
0,0277432;0,991617;0,0811055;
0,0278968;0,991317;0,0852029;
0,0280504;0,990017;0,0894621;
0,028204;0,990341;0,0942589;
0,0283576;0,990903;0,0989943;
0,0285112;0,99208;0,104518;
0,0286648;0,991742;0,110364;
0,0288184;0,992607;0,116505;
0,028972;0,9916;0,122527;
0,0291256;0,993093;0,128454;
0,0292792;0,992082;0,133959;
0,0294328;0,991954;0,138992;
0,0295864;0,992956;0,1429;
0,02974;0,993327;0,146344;
0,0298936;0,994146;0,149154;
0,0300472;0,994541;0,151224;
0,0302008;0,994522;0,152636;
0,0303543;0,994642;0,153431;
0,0305079;0,994763;0,154464;
0,0306615;0,995062;0,154687;
0,0308151;0,995784;0,154838;
0,0309687;0,99616;0,154562;
0,0311223;0,996806;0,154006;
0,0312759;0,99651;0,153594;
0,0314295;0,997569;0,152536;
0,0315831;0,996619;0,150982;
0,0317367;0,995695;0,149483;
0,0318903;0,995458;0,148205;
0,0320439;0,996655;0,146474;
0,0321975;0,995437;0,144361;
0,0323511;0,995699;0,142076;
0,0325047;0,996477;0,139171;
0,0326583;0,998018;0,135942;
0,0328119;0,997255;0,131427;
0,0329655;0,998105;0,127481;
0,0331191;0,996893;0,123888;
0,0332727;0,997261;0,120174;
0,0334263;0,996687;0,116563;
0,0335799;0,99635;0,112239;
0,0337334;0,995962;0,108026;
0,033887;0,996471;0,10353;
0,0340406;0,997633;0,0998202;
0,0341942;0,997213;0,0965862;
0,0343478;0,997173;0,0941376;
0,0345014;0,997084;0,0917991;
0,034655;0,99727;0,0898661;
0,0348086;0,997506;0,0879028;
0,0349622;0,997263;0,0860811;
0,0351158;0,9971;0,084069;
0,0352694;0,997516;0,0817419;
0,035423;0,997336;0,0800773;
0,0355766;0,996677;0,0785018;
0,0357302;0,996596;0,0768806;
0,0358838;0,996812;0,0760374;
0,0360374;0,996406;0,0746694;
0,036191;0,996417;0,0735983;
0,0363446;0,996598;0,07272;
0,0364982;0,995375;0,0727986;
0,0366518;0,996105;0,0729942;
0,0368054;0,996101;0,0722973;
0,036959;0,996455;0,072132;
0,0371126;0,996107;0,0711497;
0,0372662;0,996108;0,0700213;
0,0374197;0,996624;0,0693094;
0,0375733;0,997114;0,0684816;
0,0377269;0,996537;0,0692283;
0,0378805;0,996147;0,0703623;
0,0380341;0,995259;0,071564;
0,0381877;0,99438;0,0729105;
0,0383413;0,995526;0,0746569;
0,0384949;0,995468;0,0759969;
0,0386485;0,995025;0,077309;
0,0388021;0,995415;0,0781997;
0,0389557;0,994054;0,079842;
0,0391093;0,994247;0,0816435;
0,0392629;0,994093;0,083827;
0,0394165;0,994107;0,0859059;
0,0395701;0,993468;0,0884391;
0,0397237;0,994175;0,0913387;
0,0398773;0,995088;0,0947587;
0,0400309;0,994513;0,0984777;
0,0401845;0,995632;0,102176;
0,0403381;0,994929;0,105924;
0,0404917;0,994781;0,108456;
0,0406453;0,993368;0,110158;
0,0407989;0,993955;0,111182;
0,0409524;0,993107;0,111487;
0,041106;0,994737;0,112033;
0,0412596;0,994155;0,11255;
0,0414132;0,994802;0,111545;
0,0415668;0,995648;0,110442;
0,0417204;0,995586;0,109792;
0,041874;0,994895;0,109093;
0,0420276;0,99538;0,108517;
0,0421812;0,995135;0,10778;
0,0423348;0,995436;0,106808;
0,0424884;0,994546;0,106171;
0,042642;0,994698;0,106108;
0,0427956;0,996152;0,106343;
0,0429492;0,995268;0,106261;
0,0431028;0,996436;0,106089;
0,0432564;0,996453;0,106275;
0,04341;0,996637;0,106745;
0,0435636;0,996028;0,107158;
0,0437172;0,994998;0,107168;
0,0438708;0,99566;0,106902;
0,0440244;0,996312;0,10627;
0,044178;0,995292;0,106526;
0,0443316;0,996353;0,107082;
0,0444851;0,997296;0,106195;
0,0446387;0,997185;0,104828;
0,0447923;0,996488;0,102863;
0,0449459;0,996348;0,10087;
0,0450995;0,995213;0,100158;
0,0452531;0,995805;0,0986862;
0,0454067;0,995566;0,0970825;
0,0455603;0,995505;0,0949037;
0,0457139;0,995388;0,0934304;
0,0458675;0,995153;0,0912753;
0,0460211;0,994184;0,0893374;
0,0461747;0,992564;0,0874907;
0,0463283;0,992171;0,0854269;
0,0464819;0,993202;0,0831581;
0,0466355;0,993978;0,0820881;
0,0467891;0,994387;0,0828258;
0,0469427;0,994837;0,08282;
0,0470963;0,99449;0,0829046;
0,0472499;0,994403;0,0822643;
0,0474035;0,995803;0,0823716;
0,0475571;0,996024;0,0827354;
0,0477107;0,996075;0,0834608;
0,0478643;0,996282;0,0850689;
0,0480178;0,995902;0,0875878;
0,0481714;0,996535;0,0906404;
0,048325;0,996963;0,0934029;
0,0484786;0,996402;0,0966732;
0,0486322;0,997004;0,100402;
0,0487858;0,996004;0,103467;
0,0489394;0,996393;0,106157;
0,049093;0,996073;0,109044;
0,0492466;0,995774;0,111349;
0,0494002;0,995149;0,113757;
0,0495538;0,994243;0,116184;
0,0497074;0,993551;0,118736;
0,049861;0,993713;0,121412;
0,0500146;0,993945;0,123838;
0,0501682;0,993092;0,125654;
0,0503218;0,993127;0,12836;
0,0504754;0,993483;0,130645;
0,050629;0,993742;0,132589;
0,0507826;0,994734;0,134249;
0,0509362;0,994193;0,135926;
0,0510898;0,993676;0,136966;
0,0512434;0,994476;0,138471;
0,051397;0,994934;0,139043;
0,0515505;0,995992;0,139733;
0,0517041;0,996205;0,14001;
0,0518577;0,997004;0,14022;
0,0520113;0,996238;0,139524;
0,0521649;0,997087;0,139808;
0,0523185;0,996616;0,140041;
0,0524721;0,997974;0,140429;
0,0526257;0,997019;0,140119;
0,0527793;0,996518;0,138938;
0,0529329;0,997527;0,13737;
0,0530865;0,999153;0,135819;
0,0532401;0,999474;0,134216;
0,0533937;1;0,132213;
0,0535473;0,999945;0,128981;
0,0537009;0,999282;0,125107;
0,0538545;0,998572;0,121347;
0,0540081;0,998406;0,116841;
0,0541617;0,997443;0,111769;
0,0543153;0,998239;0,106125;
0,0544689;0,997401;0,100581;
0,0546225;0,997824;0,0955777;
0,0547761;0,998901;0,0895161;
0,0549297;0,998141;0,0836352;
0,0550832;0,998874;0,0770583;
0,0552368;0,998567;0,0702067;
0,0553904;0,998289;0,0632389;
0,055544;0,997825;0,0564087;
0,0556976;0,997998;0,0506056;
0,0558512;0,998834;0,045766;
0,0560048;0,998544;0,0406646;
0,0561584;0,998552;0,0358262;
0,056312;0,998225;0,0312809;
0,0564656;0,997413;0,0274008;
0,0566192;0,996191;0,0241067;
0,0567728;0,995675;0,0213125;
0,0569264;0,995337;0,018697;
0,05708;0,995369;0,0181276;
0,0572336;0,995049;0,0179236;
0,0573872;0,994883;0,0180013;
0,0575408;0,994048;0,0184062;
0,0576944;0,993679;0,0179837;
0,057848;0,992852;0,0176358;
0,0580016;0,9933;0,0172363;
0,0581552;0,992089;0,0172898;
0,0583088;0,993222;0,0173464;
0,0584624;0,993263;0,0183144;
0,0586159;0,993011;0,0191924;
0,0587695;0,993126;0,0210285;
0,0589231;0,992906;0,0234543;
0,0590767;0,991975;0,0269986;
0,0592303;0,991891;0,0307119;
0,0593839;0,992142;0,0349279;
0,0595375;0,991945;0,0395929;
0,0596911;0,992033;0,0443575;
0,0598447;0,991245;0,0497646;
0,0599983;0,991406;0,0552213;
0,0601519;0,992069;0,0602472;
0,0603055;0,991785;0,0656785;
0,0604591;0,990605;0,0711109;
0,0606127;0,989685;0,0765817;
0,0607663;0,989677;0,0813696;
0,0609199;0,989739;0,0855852;
0,0610735;0,989699;0,090634;
0,0612271;0,989878;0,0949334;
0,0613807;0,989977;0,0998795;
0,0615343;0,990259;0,105241;
0,0616879;0,989853;0,110424;
0,0618415;0,989478;0,115318;
0,061995;0,990027;0,1189;
0,0621486;0,989898;0,122375;
0,0623022;0,991058;0,125017;
0,0624558;0,991118;0,127542;
0,0626094;0,990985;0,129496;
0,062763;0,991062;0,130976;
0,0629166;0,99074;0,132016;
0,0630702;0,989318;0,132665;
0,0632238;0,99022;0,132246;
0,0633774;0,990026;0,130951;
0,063531;0,990029;0,129818;
0,0636846;0,990948;0,12882;
0,0638382;0,991574;0,128019;
0,0639918;0,991772;0,126916;
0,0641454;0,993007;0,125291;
0,064299;0,99336;0,123355;
0,0644526;0,993856;0,120151;
0,0646062;0,993764;0,11654;
0,0647598;0,994587;0,112909;
0,0649134;0,995741;0,108693;
0,065067;0,994578;0,104443;
0,0652206;0,993503;0,100292;
0,0653742;0,992858;0,0959005;
0,0655278;0,991755;0,0908754;
0,0656813;0,991445;0,0866448;
0,0658349;0,990967;0,0826892;
0,0659885;0,991409;0,0788574;
0,0661421;0,992104;0,0745427;
0,0662957;0,992683;0,0698327;
0,0664493;0,991996;0,0654204;
0,0666029;0,992864;0,061262;
0,0667565;0,993571;0,0575472;
0,0669101;0,9933;0,0538893;
0,0670637;0,992824;0,050236;
0,0672173;0,992828;0,0472191;
0,0673709;0,991807;0,0449016;
0,0675245;0,990857;0,0431738;
0,0676781;0,990801;0,0422002;
0,0678317;0,990167;0,0416776;
0,0679853;0,989996;0,041692;
0,0681389;0,98915;0,0414851;
0,0682925;0,988835;0,0413407;
0,0684461;0,987759;0,0403758;
0,0685997;0,987748;0,0395869;
0,0687533;0,98826;0,0388508;
0,0689069;0,988234;0,0388637;
0,0690605;0,988021;0,0398546;
0,069214;0,988374;0,0410656;
0,0693676;0,98894;0,0417147;
0,0695212;0,987978;0,0427999;
0,0696748;0,987693;0,0446971;
0,0698284;0,986885;0,0470284;
0,069982;0,987298;0,0495685;
0,0701356;0,986781;0,0529133;
0,0702892;0,9878;0,0558713;
0,0704428;0,987887;0,0589113;
0,0705964;0,987821;0,0617624;
